,score,decoding_accuracy,measure,dataset
4,0.5537648797035217,0.5051546391752577,rsa-correlation-corr,ultrametric
5,0.662115216255188,0.597938144329897,rsa-correlation-corr,ultrametric
6,0.7473353147506714,0.711340206185567,rsa-correlation-corr,ultrametric
7,0.8074997663497925,0.7628865979381444,rsa-correlation-corr,ultrametric
8,0.8480536341667175,0.8247422680412372,rsa-correlation-corr,ultrametric
9,0.8755127191543579,0.8556701030927836,rsa-correlation-corr,ultrametric
10,0.8947594165802002,0.8865979381443299,rsa-correlation-corr,ultrametric
11,0.9089089035987854,0.8762886597938144,rsa-correlation-corr,ultrametric
12,0.9198256731033325,0.9072164948453607,rsa-correlation-corr,ultrametric
13,0.9285897016525269,0.9278350515463918,rsa-correlation-corr,ultrametric
14,0.9358142614364624,0.9484536082474226,rsa-correlation-corr,ultrametric
