,score,decoding_accuracy,measure,dataset
18,0.8828644156455994,0.7642621244058337,cka,Hatsopoulos2007
19,0.8874210119247437,0.7756376887038002,cka,Hatsopoulos2007
20,0.8917426466941833,0.7965796502846025,cka,Hatsopoulos2007
21,0.8958485126495361,0.7944931345525299,cka,Hatsopoulos2007
22,0.899734377861023,0.802941603160922,cka,Hatsopoulos2007
23,0.9033986330032349,0.8133357796912468,cka,Hatsopoulos2007
24,0.9068378210067749,0.822710166323892,cka,Hatsopoulos2007
25,0.910057008266449,0.8348580401259591,cka,Hatsopoulos2007
26,0.9130719900131226,0.837857673172272,cka,Hatsopoulos2007
27,0.9159015417098999,0.831120232802246,cka,Hatsopoulos2007
28,0.9185676574707031,0.8576859729819681,cka,Hatsopoulos2007
29,0.9210933446884155,0.8601394424010717,cka,Hatsopoulos2007
30,0.923498809337616,0.8469547110879752,cka,Hatsopoulos2007
31,0.9257988929748535,0.8688439252097183,cka,Hatsopoulos2007
32,0.9280069470405579,0.8618376699294255,cka,Hatsopoulos2007
33,0.9301299452781677,0.8755045613196679,cka,Hatsopoulos2007
34,0.932172417640686,0.8772497247847347,cka,Hatsopoulos2007
35,0.9341367483139038,0.8849386845990391,cka,Hatsopoulos2007
36,0.9360238909721375,0.8802322902176973,cka,Hatsopoulos2007
37,0.9378340244293213,0.8838804925713213,cka,Hatsopoulos2007
38,0.9395690560340881,0.8764688814739592,cka,Hatsopoulos2007
39,0.9412303566932678,0.9000989921574315,cka,Hatsopoulos2007
40,0.9428231716156006,0.8933572848840682,cka,Hatsopoulos2007
41,0.9443480372428894,0.8960582346967513,cka,Hatsopoulos2007
42,0.945814311504364,0.9105059693977694,cka,Hatsopoulos2007
43,0.9472233057022095,0.9020873691127402,cka,Hatsopoulos2007
44,0.9485833048820496,0.8997363053737382,cka,Hatsopoulos2007
45,0.9498967528343201,0.9135269369607701,cka,Hatsopoulos2007
46,0.9511669874191284,0.9195688720867718,cka,Hatsopoulos2007
47,0.9523966908454895,0.9016521449723078,cka,Hatsopoulos2007
48,0.9535873532295227,0.9151654278423976,cka,Hatsopoulos2007
49,0.9547401070594788,0.9054326213293965,cka,Hatsopoulos2007
50,0.9558543562889099,0.9266177964004404,cka,Hatsopoulos2007
51,0.9569324851036072,0.9122084638294604,cka,Hatsopoulos2007
52,0.9579715728759766,0.9232810779904592,cka,Hatsopoulos2007
53,0.9589758515357971,0.914593662795163,cka,Hatsopoulos2007
54,0.959945559501648,0.9168849898874389,cka,Hatsopoulos2007
55,0.9608817100524902,0.9128741007501217,cka,Hatsopoulos2007
56,0.9617863297462463,0.912891168363472,cka,Hatsopoulos2007
57,0.962661862373352,0.9253590599158567,cka,Hatsopoulos2007
58,0.9635093212127686,0.9357447026395065,cka,Hatsopoulos2007
59,0.9643303751945496,0.9353820158558127,cka,Hatsopoulos2007
60,0.9651258587837219,0.9313497922018075,cka,Hatsopoulos2007
61,0.9658975005149841,0.9370887771908415,cka,Hatsopoulos2007
62,0.9666463732719421,0.9420511857724376,cka,Hatsopoulos2007
63,0.9673717617988586,0.9309956392247891,cka,Hatsopoulos2007
64,0.9680759310722351,0.9292846109864227,cka,Hatsopoulos2007
65,0.9687582850456238,0.9457847261928128,cka,Hatsopoulos2007
66,0.9694209694862366,0.9350918664288579,cka,Hatsopoulos2007
67,0.970062255859375,0.9400756095271418,cka,Hatsopoulos2007
68,0.9706858992576599,0.9381213677985338,cka,Hatsopoulos2007
69,0.9712894558906555,0.9458060607095007,cka,Hatsopoulos2007
70,0.9718765616416931,0.9394398409298435,cka,Hatsopoulos2007
71,0.9724465012550354,0.9326853329464676,cka,Hatsopoulos2007
72,0.9729993939399719,0.954553212551523,cka,Hatsopoulos2007
73,0.9735361933708191,0.9398579974569256,cka,Hatsopoulos2007
74,0.9740599393844604,0.9430667087667797,cka,Hatsopoulos2007
75,0.9745681881904602,0.9546044153915736,cka,Hatsopoulos2007
76,0.9750618934631348,0.9481699251585155,cka,Hatsopoulos2007
77,0.9755431413650513,0.9482296618052416,cka,Hatsopoulos2007
78,0.9760107398033142,0.9470989324207849,cka,Hatsopoulos2007
79,0.976467490196228,0.9407625809644908,cka,Hatsopoulos2007
80,0.9769119620323181,0.9512335617548919,cka,Hatsopoulos2007
81,0.9773452281951904,0.947807238374822,cka,Hatsopoulos2007
82,0.9777685403823853,0.9586195714322288,cka,Hatsopoulos2007
83,0.9781813025474548,0.9578088597980902,cka,Hatsopoulos2007
84,0.9785839319229126,0.9477688362447838,cka,Hatsopoulos2007
85,0.9789773225784302,0.9511695582048285,cka,Hatsopoulos2007
86,0.9793602824211121,0.9431008439934803,cka,Hatsopoulos2007
87,0.9797353744506836,0.9427594917264744,cka,Hatsopoulos2007
88,0.9801036715507507,0.9535590240738685,cka,Hatsopoulos2007
89,0.9804614186286926,0.9479395123782867,cka,Hatsopoulos2007
90,0.9808117747306824,0.9548092267517772,cka,Hatsopoulos2007
91,0.9811554551124573,0.9464759645334995,cka,Hatsopoulos2007
92,0.98149174451828,0.9552615185055597,cka,Hatsopoulos2007
93,0.981820285320282,0.9609236992345176,cka,Hatsopoulos2007
94,0.9821428656578064,0.9602495285071814,cka,Hatsopoulos2007
95,0.9824580550193787,0.9572541623642057,cka,Hatsopoulos2007
96,0.9827674627304077,0.9515194442785093,cka,Hatsopoulos2007
97,0.9830710887908936,0.952500832046151,cka,Hatsopoulos2007
98,0.9833694696426392,0.9531707358701497,cka,Hatsopoulos2007
99,0.9836603403091431,0.9525520348862015,cka,Hatsopoulos2007
100,0.9839472770690918,0.9568914755805122,cka,Hatsopoulos2007
101,0.9842275977134705,0.9582483508418601,cka,Hatsopoulos2007
102,0.9845038652420044,0.9561874365298128,cka,Hatsopoulos2007
103,0.9847750067710876,0.9659202430428141,cka,Hatsopoulos2007
104,0.9850409626960754,0.9696665841732021,cka,Hatsopoulos2007
105,0.9853029251098633,0.9616234713818793,cka,Hatsopoulos2007
106,0.9855592250823975,0.9527611131497428,cka,Hatsopoulos2007
107,0.9858113527297974,0.971420281444944,cka,Hatsopoulos2007
108,0.9860596656799316,0.9542417286078801,cka,Hatsopoulos2007
109,0.9863038063049316,0.9541606574444663,cka,Hatsopoulos2007
110,0.9865433573722839,0.9655660900657956,cka,Hatsopoulos2007
111,0.986778974533081,0.9615808023485037,cka,Hatsopoulos2007
112,0.98701012134552,0.9647212432049564,cka,Hatsopoulos2007
113,0.9872375726699829,0.9683609117519052,cka,Hatsopoulos2007
114,0.9874622821807861,0.9599209769501883,cka,Hatsopoulos2007
115,0.9876822233200073,0.9566055930568949,cka,Hatsopoulos2007
116,0.9878983497619629,0.9561917034331505,cka,Hatsopoulos2007
117,0.9881114959716797,0.9589225215691964,cka,Hatsopoulos2007
118,0.9883214235305786,0.9606164821942124,cka,Hatsopoulos2007
119,0.9885275959968567,0.9606036814841997,cka,Hatsopoulos2007
120,0.9887304902076721,0.9632619622635069,cka,Hatsopoulos2007
121,0.9889301061630249,0.9633259658135704,cka,Hatsopoulos2007
122,0.989126443862915,0.9645847022981542,cka,Hatsopoulos2007
123,0.989319384098053,0.9639361329908431,cka,Hatsopoulos2007
124,0.9895092844963074,0.9667010863535899,cka,Hatsopoulos2007
125,0.9896969199180603,0.9596393613299085,cka,Hatsopoulos2007
126,0.989879846572876,0.9585299664621397,cka,Hatsopoulos2007
127,0.9900606870651245,0.9706309043274933,cka,Hatsopoulos2007
